UserID,Easy,Medium,Hard,Topics,T1 Easy,T1 Medium,T1 Hard,Tn_Level,Accuracy,No Of Attempts,Time Taken,Contest Rank,ContestID,Contest Weightage
U4490,159,88,69,7,3,5,2,236183,74.28,7,305,89,contest@4490,21-50
U4491,125,81,56,14,3,4,1,385618,50.14,6,252,89,contest@4491,1-10
U4492,18,29,53,19,5,1,3,487616,98.83,11,400,87,contest@4492,11-20
U4493,73,48,14,8,5,5,3,560016,64.69,20,10,66,contest@4493,51-100
U4494,190,55,80,18,1,5,1,420590,93.12,7,10,70,contest@4494,11-20
U4495,194,59,24,20,1,1,5,911255,70.73,7,416,19,contest@4495,11-20
U4496,165,74,9,8,5,5,5,201074,82.48,19,192,41,contest@4496,1-10
U4497,145,29,63,18,2,4,5,330410,84.29,17,151,79,contest@4497,11-20
U4498,64,17,17,10,5,5,4,871547,72.46,3,114,86,contest@4498,11-20
U4499,142,69,57,14,3,1,1,608144,68.77,10,391,84,contest@4499,11-20
U4500,16,82,63,20,4,3,3,220563,59.61,11,369,4,contest@4500,21-50
U4501,108,45,88,6,4,5,5,181971,72.81,10,364,54,contest@4501,21-50
U4502,124,27,70,8,5,3,1,437684,80.23,2,276,59,contest@4502,21-50
U4503,89,85,55,5,2,4,2,556554,73.83,13,134,44,contest@4503,21-50
U4504,96,88,69,8,4,1,3,467811,68.62,1,147,54,contest@4504,1-10
U4505,11,38,24,20,4,4,1,182164,53.36,18,109,94,contest@4505,1-10
U4506,163,7,40,5,2,4,4,470248,79.03,5,152,71,contest@4506,1-10
U4507,100,76,19,16,1,2,4,514575,79.14,18,293,90,contest@4507,11-20
U4508,192,84,27,11,5,1,1,458520,78.19,5,320,14,contest@4508,51-100
U4509,166,79,80,5,3,5,1,126633,75.28,11,472,86,contest@4509,11-20
U4510,107,39,23,18,4,5,1,754037,87.47,14,490,71,contest@4510,1-10
U4511,86,11,71,3,4,2,3,490471,79.44,7,17,34,contest@4511,21-50
U4512,170,87,25,20,2,1,1,470873,90.21,2,160,45,contest@4512,11-20
U4513,15,43,25,19,1,4,4,920210,96.2,8,146,98,contest@4513,1-10
U4514,32,24,53,5,5,2,2,908366,89.24,12,495,97,contest@4514,11-20
U4515,49,67,17,8,3,3,5,387975,94.83,17,437,12,contest@4515,1-10
U4516,189,12,99,10,3,3,2,489616,50.07,1,430,83,contest@4516,1-10
U4517,64,42,58,18,1,3,1,465273,60.57,2,39,60,contest@4517,11-20
U4518,194,35,53,6,4,4,4,352187,76.97,3,343,16,contest@4518,21-50
U4519,83,37,59,14,5,2,1,742238,59.0,17,305,40,contest@4519,51-100
U4520,125,31,43,16,3,5,1,995270,71.21,9,352,92,contest@4520,11-20
U4521,199,70,63,20,1,3,3,237655,68.09,19,55,71,contest@4521,51-100
U4522,104,88,34,20,1,2,2,600726,61.32,12,1,12,contest@4522,11-20
U4523,20,13,90,19,4,2,5,975027,92.63,8,454,20,contest@4523,11-20
U4524,140,22,55,20,3,4,1,647879,63.66,6,427,62,contest@4524,21-50
U4525,50,32,91,11,3,2,3,661828,55.0,3,356,9,contest@4525,51-100
U4526,188,86,79,4,3,4,1,651958,60.41,10,440,55,contest@4526,1-10
U4527,135,28,86,14,2,3,4,818340,67.1,16,307,91,contest@4527,51-100
U4528,193,17,95,14,2,5,5,868987,71.91,20,55,25,contest@4528,1-10
U4529,64,83,81,14,3,1,2,981798,53.62,20,265,89,contest@4529,21-50
U4530,15,45,38,13,5,1,3,856508,56.6,2,7,66,contest@4530,11-20
U4531,92,15,58,7,3,3,3,545999,92.31,2,40,87,contest@4531,11-20
U4532,106,98,90,14,3,3,5,917659,50.84,12,42,80,contest@4532,11-20
U4533,144,79,42,13,2,4,4,919852,54.06,20,101,80,contest@4533,21-50
U4534,111,33,21,5,2,3,2,932870,63.33,12,448,59,contest@4534,11-20
U4535,128,42,56,11,2,4,1,960692,75.82,16,410,99,contest@4535,21-50
U4536,58,76,12,12,1,1,1,375367,55.42,6,25,9,contest@4536,11-20
U4537,13,74,94,20,4,1,1,377929,82.55,10,334,61,contest@4537,51-100
U4538,114,66,45,13,5,1,1,371799,73.91,6,284,100,contest@4538,21-50
U4539,96,69,12,20,2,1,4,694627,72.92,9,307,65,contest@4539,21-50
U4540,113,19,56,9,5,4,3,823121,77.99,10,368,96,contest@4540,21-50
U4541,36,85,29,10,5,5,1,554574,67.06,20,145,30,contest@4541,51-100
U4542,123,12,15,8,5,1,1,907412,98.3,15,299,16,contest@4542,51-100
U4543,98,59,32,4,5,4,5,670221,75.09,13,186,56,contest@4543,51-100
U4544,43,22,19,17,5,5,4,182038,77.75,12,133,50,contest@4544,21-50
U4545,52,14,25,8,4,5,2,628021,65.44,1,187,41,contest@4545,11-20
U4546,130,47,42,5,4,4,2,451002,89.12,4,263,4,contest@4546,11-20
U4547,142,77,21,17,4,5,1,947238,61.84,17,261,37,contest@4547,51-100
U4548,118,77,9,17,1,1,3,369453,67.22,12,269,76,contest@4548,11-20
U4549,42,66,41,19,5,3,1,457976,78.37,11,232,25,contest@4549,1-10
U4550,154,48,98,11,2,5,4,524517,81.49,7,260,83,contest@4550,1-10
U4551,110,50,75,17,1,2,2,776461,80.1,5,238,20,contest@4551,11-20
U4552,66,72,10,3,2,2,1,954694,65.1,11,396,71,contest@4552,21-50
U4553,49,89,95,12,2,4,4,426366,91.38,11,206,97,contest@4553,51-100
U4554,33,30,41,19,4,4,3,130612,82.06,5,123,100,contest@4554,51-100
U4555,43,52,21,12,1,4,5,287597,55.64,8,258,12,contest@4555,1-10
U4556,97,70,42,10,4,1,4,782547,78.0,17,356,80,contest@4556,21-50
U4557,172,51,73,9,1,1,2,232513,90.35,10,486,74,contest@4557,51-100
U4558,191,76,40,3,1,4,5,909164,67.98,20,339,61,contest@4558,1-10
U4559,39,80,15,18,4,3,5,617206,56.97,2,181,31,contest@4559,11-20
U4560,133,10,61,19,3,2,1,155624,53.71,9,365,6,contest@4560,51-100
U4561,78,30,94,17,3,3,5,341852,53.12,12,196,72,contest@4561,1-10
U4562,140,90,82,9,4,5,5,891755,97.29,13,4,28,contest@4562,11-20
U4563,15,32,66,18,5,3,5,764120,95.78,16,300,49,contest@4563,1-10
U4564,94,65,98,10,1,3,1,785470,52.94,11,211,74,contest@4564,11-20
U4565,118,27,20,3,2,4,3,926862,87.52,7,58,18,contest@4565,11-20
U4566,66,74,55,20,2,2,1,981786,89.45,9,453,38,contest@4566,21-50
U4567,53,26,90,9,5,2,1,703993,59.74,18,38,93,contest@4567,11-20
U4568,47,35,20,15,2,2,3,797390,79.51,4,289,3,contest@4568,11-20
U4569,197,100,42,9,1,4,5,528830,55.02,20,93,57,contest@4569,11-20
U4570,66,49,36,18,4,4,2,242260,82.14,17,322,51,contest@4570,1-10
U4571,193,6,74,12,3,4,2,255323,97.66,4,102,53,contest@4571,1-10
U4572,98,94,17,9,4,2,5,358154,60.95,8,405,15,contest@4572,21-50
U4573,122,84,90,11,2,4,3,182516,74.09,17,264,88,contest@4573,21-50
U4574,96,27,62,15,5,5,1,335718,55.83,2,385,100,contest@4574,51-100
U4575,39,8,49,15,4,3,1,329090,94.6,17,299,89,contest@4575,21-50
U4576,191,98,20,19,1,3,5,721743,57.95,9,259,14,contest@4576,51-100
U4577,53,62,54,13,4,4,1,133288,63.87,17,258,26,contest@4577,1-10
U4578,146,37,28,5,2,1,5,945066,86.21,12,449,60,contest@4578,11-20
U4579,36,12,36,13,3,1,3,637110,98.65,4,264,86,contest@4579,51-100
U4580,36,38,22,15,3,4,5,737591,84.4,13,294,52,contest@4580,51-100
U4581,194,57,56,13,1,4,2,713372,53.56,20,34,1,contest@4581,51-100
U4582,21,69,5,3,2,2,1,584866,62.19,15,150,6,contest@4582,51-100
U4583,54,25,80,8,3,2,1,682731,57.58,14,213,67,contest@4583,51-100
U4584,189,37,39,5,4,4,1,697706,56.45,1,422,66,contest@4584,51-100
U4585,66,13,61,18,4,3,1,130461,97.38,20,404,37,contest@4585,1-10
U4586,37,15,17,6,3,4,3,344091,52.71,19,91,3,contest@4586,21-50
U4587,196,28,11,17,5,3,4,811901,77.43,15,95,51,contest@4587,1-10
U4588,146,33,49,16,1,5,2,165287,54.83,5,221,53,contest@4588,51-100
U4589,159,89,27,16,2,2,3,213657,55.25,18,347,43,contest@4589,1-10
U4590,19,54,61,4,1,1,2,885407,65.32,3,329,39,contest@4590,21-50
U4591,187,46,44,9,3,4,3,921991,62.27,4,166,96,contest@4591,1-10
U4592,153,82,41,18,5,5,3,770219,55.19,2,468,37,contest@4592,11-20
U4593,62,31,15,19,3,5,3,198746,67.55,20,166,48,contest@4593,51-100
U4594,72,85,83,17,3,1,2,458265,74.04,5,131,44,contest@4594,11-20
U4595,169,15,43,6,2,1,2,478445,81.4,2,232,24,contest@4595,21-50
U4596,36,29,76,8,3,3,1,851073,53.95,10,103,33,contest@4596,1-10
U4597,168,72,19,12,4,1,1,901480,81.29,1,277,32,contest@4597,11-20
U4598,180,79,97,11,3,2,1,761717,91.83,12,452,16,contest@4598,51-100
U4599,26,26,26,16,1,1,3,169728,53.87,2,70,78,contest@4599,21-50
U4600,71,56,85,8,4,5,3,791550,66.73,6,60,87,contest@4600,1-10
U4601,198,38,94,16,5,2,2,560594,56.98,3,25,33,contest@4601,51-100
U4602,195,38,11,6,3,5,3,664571,64.14,2,65,9,contest@4602,1-10
U4603,104,10,19,16,2,2,5,944508,51.31,9,92,60,contest@4603,1-10
U4604,141,85,23,15,2,3,1,494207,73.79,7,389,28,contest@4604,11-20
U4605,197,94,81,14,3,5,3,102815,97.99,6,353,91,contest@4605,11-20
U4606,80,40,64,19,3,2,2,116116,75.38,5,12,6,contest@4606,1-10
U4607,198,98,50,14,1,5,2,143966,75.85,3,317,8,contest@4607,1-10
U4608,28,43,59,6,4,3,2,317486,90.41,19,245,53,contest@4608,21-50
U4609,67,16,13,14,4,5,5,502359,53.48,3,344,42,contest@4609,1-10
U4610,54,74,50,20,1,5,2,788800,95.48,18,162,98,contest@4610,11-20
U4611,148,100,71,16,3,1,2,657712,53.84,10,29,5,contest@4611,1-10
U4612,155,88,11,19,5,5,3,752547,53.39,19,45,37,contest@4612,51-100
U4613,58,75,54,13,3,5,2,549696,65.91,1,148,95,contest@4613,1-10
U4614,145,82,73,10,4,5,4,975269,65.2,19,33,72,contest@4614,1-10
U4615,23,68,93,3,5,4,3,988565,95.8,5,294,86,contest@4615,51-100
U4616,98,36,30,10,4,3,3,297409,95.3,10,402,88,contest@4616,1-10
U4617,141,78,50,11,5,4,5,938886,94.79,16,472,16,contest@4617,1-10
U4618,61,76,73,18,5,1,5,576569,87.98,5,203,88,contest@4618,1-10
U4619,26,100,97,3,2,3,2,967617,68.6,1,295,73,contest@4619,11-20
U4620,167,77,50,13,2,1,5,664996,87.61,12,419,18,contest@4620,1-10
U4621,43,16,51,19,5,4,3,336870,81.45,15,96,50,contest@4621,51-100
U4622,129,73,45,20,2,2,4,709378,97.24,9,168,48,contest@4622,11-20
U4623,21,49,56,14,4,3,4,844562,88.01,4,249,11,contest@4623,51-100
U4624,50,32,80,14,2,4,2,136070,74.42,1,3,11,contest@4624,11-20
U4625,175,41,82,9,2,2,1,881181,63.08,18,189,22,contest@4625,51-100
U4626,153,83,95,3,1,4,1,619895,70.95,14,475,69,contest@4626,1-10
U4627,83,12,18,6,5,2,2,312981,52.48,5,396,82,contest@4627,1-10
U4628,37,48,76,16,5,1,2,706513,91.72,17,330,35,contest@4628,1-10
U4629,127,31,99,6,3,3,3,854433,60.39,10,332,100,contest@4629,51-100
U4630,33,17,25,8,5,5,1,121736,56.44,18,349,9,contest@4630,21-50
U4631,30,25,61,4,1,5,1,169305,67.53,6,206,17,contest@4631,11-20
U4632,104,9,93,12,3,5,3,513101,88.52,11,79,48,contest@4632,21-50
U4633,195,92,39,4,1,5,1,615622,86.76,11,274,50,contest@4633,51-100
U4634,71,64,42,15,4,3,3,445216,93.8,8,66,23,contest@4634,21-50
U4635,67,48,75,8,5,1,4,261550,64.99,5,119,82,contest@4635,1-10
U4636,153,91,18,4,1,5,1,331171,97.8,8,214,7,contest@4636,1-10
U4637,157,60,96,20,5,1,4,888395,89.63,15,195,85,contest@4637,11-20
U4638,186,37,78,11,4,4,5,453538,71.47,19,343,40,contest@4638,51-100
U4639,158,6,87,11,2,2,4,467992,75.21,11,87,24,contest@4639,1-10
U4640,87,31,94,15,2,5,5,162938,97.17,20,420,12,contest@4640,51-100
U4641,189,58,28,15,4,1,5,292428,64.6,4,235,46,contest@4641,51-100
U4642,123,41,93,11,2,2,5,939312,67.8,4,9,59,contest@4642,11-20
U4643,170,43,85,16,1,3,2,972771,96.62,5,479,22,contest@4643,21-50
U4644,171,58,8,3,3,2,4,173530,82.87,2,235,25,contest@4644,51-100
U4645,62,20,93,9,2,4,2,685228,55.0,10,446,26,contest@4645,51-100
U4646,179,7,90,3,1,5,4,798166,64.54,2,18,1,contest@4646,51-100
U4647,115,15,47,18,3,5,5,297647,64.19,14,317,25,contest@4647,21-50
U4648,33,64,91,13,4,5,1,802494,65.61,17,65,32,contest@4648,51-100
U4649,98,21,15,5,5,3,4,476169,82.59,2,452,85,contest@4649,1-10
U4650,116,32,85,3,2,1,4,409690,96.85,13,75,24,contest@4650,1-10
U4651,145,69,56,19,2,4,1,385868,69.74,4,28,19,contest@4651,1-10
U4652,69,40,28,11,3,5,5,158877,94.54,11,61,43,contest@4652,51-100
U4653,121,13,74,5,2,2,2,657295,86.09,10,325,86,contest@4653,51-100
U4654,80,22,52,13,3,2,3,196556,95.68,6,382,76,contest@4654,21-50
U4655,102,98,71,20,5,1,2,494312,73.24,2,424,45,contest@4655,51-100
U4656,28,28,10,20,5,3,1,466952,70.71,2,427,47,contest@4656,1-10
U4657,55,13,46,17,2,5,3,161892,73.97,16,187,83,contest@4657,51-100
U4658,52,76,91,5,1,5,3,779074,77.67,15,433,93,contest@4658,21-50
U4659,76,6,97,12,2,1,2,568695,89.8,19,27,44,contest@4659,1-10
U4660,164,82,98,5,1,3,2,416573,83.02,5,71,32,contest@4660,21-50
U4661,145,10,33,11,3,2,2,851487,98.53,3,302,49,contest@4661,1-10
U4662,93,99,86,7,2,1,2,908187,52.31,13,373,20,contest@4662,1-10
U4663,135,17,78,15,3,2,4,455457,75.9,15,480,88,contest@4663,51-100
U4664,168,90,81,16,4,3,5,450299,86.53,13,239,8,contest@4664,1-10
U4665,132,99,72,11,5,3,3,875312,67.34,13,491,72,contest@4665,21-50
U4666,196,5,31,16,3,5,1,442382,59.66,8,257,70,contest@4666,11-20
U4667,92,45,70,19,1,1,5,228109,96.68,20,311,21,contest@4667,21-50
U4668,122,97,78,8,5,4,3,591496,55.37,7,149,12,contest@4668,51-100
U4669,158,58,10,15,2,1,1,190625,96.0,8,392,75,contest@4669,1-10
U4670,88,35,97,9,1,5,3,428132,79.3,4,43,31,contest@4670,1-10
U4671,91,96,40,8,4,1,2,274043,88.09,4,343,37,contest@4671,21-50
U4672,56,100,41,17,5,3,3,788089,98.35,18,140,72,contest@4672,1-10
U4673,101,29,47,8,2,5,5,652143,50.44,9,247,82,contest@4673,11-20
U4674,150,12,8,6,3,5,3,129436,94.15,2,37,43,contest@4674,51-100
U4675,124,97,64,4,4,2,4,945265,62.41,12,361,97,contest@4675,11-20
U4676,116,72,67,3,2,1,5,381464,71.06,18,178,76,contest@4676,11-20
U4677,166,77,86,7,3,5,4,873116,96.57,3,148,78,contest@4677,1-10
U4678,182,56,88,14,5,3,4,498866,71.23,11,68,85,contest@4678,11-20
U4679,159,50,77,12,5,5,1,805872,59.0,10,302,15,contest@4679,11-20
U4680,14,59,7,18,3,5,2,275571,84.47,16,341,15,contest@4680,21-50
U4681,183,14,81,13,2,5,5,526593,77.1,9,484,40,contest@4681,11-20
U4682,128,100,35,17,3,4,2,479705,75.82,8,275,85,contest@4682,11-20
U4683,84,36,25,9,4,5,2,103216,64.55,4,360,47,contest@4683,21-50
U4684,164,56,48,18,1,1,1,761593,69.56,3,61,33,contest@4684,1-10
U4685,121,14,56,20,1,1,3,476173,83.03,11,165,81,contest@4685,51-100
U4686,57,98,73,6,1,4,5,314830,76.14,7,310,71,contest@4686,1-10
U4687,88,24,50,12,3,4,3,975982,51.29,18,394,58,contest@4687,51-100
U4688,105,85,92,14,4,1,1,722137,95.08,8,404,41,contest@4688,51-100
U4689,187,12,23,16,4,2,2,205550,85.9,2,7,89,contest@4689,11-20
U4690,119,83,92,8,1,2,1,155826,88.63,8,111,69,contest@4690,21-50
U4691,196,73,31,19,1,1,3,528020,65.29,8,469,40,contest@4691,11-20
U4692,30,26,20,9,4,1,2,532525,83.88,3,10,82,contest@4692,11-20
U4693,69,55,33,8,1,4,1,489806,68.15,3,220,100,contest@4693,11-20
U4694,122,72,87,18,5,4,4,387326,86.54,18,473,49,contest@4694,51-100
U4695,81,35,44,6,4,1,4,503188,52.38,16,370,80,contest@4695,51-100
U4696,190,82,80,10,3,2,4,534334,77.52,9,38,45,contest@4696,11-20
U4697,90,90,62,11,5,5,5,840219,88.96,6,85,32,contest@4697,51-100
U4698,16,40,32,14,3,1,5,554494,79.78,18,163,64,contest@4698,21-50
U4699,93,75,45,4,1,1,4,744086,74.44,7,418,60,contest@4699,51-100
U4700,181,55,26,5,3,2,5,245457,79.25,3,228,66,contest@4700,11-20
U4701,13,27,98,20,4,5,4,714125,71.06,10,305,31,contest@4701,1-10
U4702,42,69,47,18,4,5,5,781295,70.98,13,99,55,contest@4702,51-100
U4703,68,62,49,8,1,2,5,515547,69.53,1,157,35,contest@4703,51-100
U4704,29,30,41,7,1,1,3,662378,90.25,15,94,9,contest@4704,11-20
U4705,181,99,56,15,3,2,4,592567,64.72,4,315,35,contest@4705,1-10
U4706,26,57,78,16,2,1,2,991738,97.97,20,436,98,contest@4706,1-10
U4707,61,6,46,16,4,5,5,833641,62.63,3,358,26,contest@4707,1-10
U4708,99,75,76,8,4,5,3,640768,56.24,20,433,46,contest@4708,11-20
U4709,134,22,54,16,3,1,4,399550,85.96,10,272,76,contest@4709,11-20
U4710,178,19,70,19,4,5,5,278838,62.2,3,89,64,contest@4710,1-10
U4711,152,82,17,3,4,3,5,793362,89.78,3,314,8,contest@4711,51-100
U4712,148,46,18,7,5,2,5,864455,91.69,20,328,81,contest@4712,1-10
U4713,141,21,21,9,3,5,5,800387,98.75,8,139,66,contest@4713,21-50
U4714,103,20,49,7,2,2,4,289768,77.63,18,187,75,contest@4714,21-50
U4715,22,61,67,11,5,2,4,198989,96.04,20,487,55,contest@4715,51-100
U4716,142,86,16,10,3,5,1,588131,93.88,12,311,16,contest@4716,11-20
U4717,191,28,42,7,2,2,4,404048,95.65,4,270,68,contest@4717,51-100
U4718,121,45,88,14,3,4,4,683869,92.34,4,111,98,contest@4718,1-10
U4719,39,72,75,5,2,1,3,370547,99.45,13,186,42,contest@4719,11-20
U4720,113,62,95,20,5,5,2,252390,99.61,9,59,20,contest@4720,51-100
U4721,97,58,57,14,4,4,3,997455,63.94,9,139,64,contest@4721,51-100
U4722,105,13,57,20,3,1,1,322379,51.96,15,328,49,contest@4722,1-10
U4723,120,38,90,5,2,3,1,426993,90.57,8,354,46,contest@4723,1-10
U4724,149,76,78,5,2,4,1,965601,74.24,11,267,35,contest@4724,1-10
U4725,58,25,38,3,2,4,2,857798,82.12,2,31,78,contest@4725,21-50
U4726,49,38,9,13,5,1,5,498811,62.62,12,391,36,contest@4726,11-20
U4727,108,70,29,9,3,2,1,904894,84.9,1,497,100,contest@4727,11-20
U4728,34,82,37,18,4,1,1,876429,99.29,12,367,33,contest@4728,11-20
U4729,23,43,33,4,5,4,1,298836,52.39,10,396,84,contest@4729,51-100
U4730,39,17,99,13,5,2,3,181471,89.42,12,200,5,contest@4730,51-100
U4731,114,54,88,11,4,1,1,905540,90.64,1,398,41,contest@4731,1-10
U4732,78,78,22,4,2,5,3,821041,62.29,17,167,81,contest@4732,11-20
U4733,90,9,50,9,4,3,1,511082,51.86,19,483,56,contest@4733,51-100
U4734,193,57,23,6,3,5,1,612729,73.39,17,459,46,contest@4734,1-10
U4735,111,19,36,17,1,4,3,905430,61.86,7,424,86,contest@4735,51-100
U4736,115,96,42,15,5,4,4,140807,79.09,16,120,73,contest@4736,21-50
U4737,144,5,57,16,1,5,4,681765,87.96,6,210,92,contest@4737,51-100
U4738,31,13,50,13,2,1,2,501358,92.41,14,309,87,contest@4738,21-50
U4739,10,63,83,15,2,5,5,477005,98.35,1,436,95,contest@4739,1-10
U4740,124,88,5,6,2,3,2,598270,91.04,20,415,39,contest@4740,11-20
U4741,99,93,6,12,1,2,3,534391,71.97,13,441,100,contest@4741,11-20
U4742,10,75,64,15,4,1,4,692195,83.85,8,425,94,contest@4742,51-100
U4743,127,77,76,5,5,2,4,214702,96.46,6,314,60,contest@4743,21-50
U4744,70,10,32,13,2,2,5,586098,76.99,12,274,32,contest@4744,21-50
U4745,172,74,24,17,5,4,3,875070,79.24,18,411,34,contest@4745,51-100
U4746,137,35,95,3,5,1,3,175945,86.61,5,437,61,contest@4746,11-20
U4747,186,36,83,20,3,3,1,990408,86.15,7,335,56,contest@4747,51-100
U4748,149,24,42,6,1,5,3,792316,90.2,17,392,47,contest@4748,11-20
U4749,117,44,83,18,3,3,5,503937,78.66,18,302,54,contest@4749,11-20
U4750,64,84,40,3,5,1,3,888847,74.32,14,466,6,contest@4750,1-10
U4751,139,85,97,4,5,2,5,694503,99.75,3,302,24,contest@4751,11-20
U4752,60,78,97,18,2,3,2,164278,92.27,1,453,46,contest@4752,51-100
U4753,191,31,80,4,5,5,1,431489,56.7,4,87,82,contest@4753,21-50
U4754,180,54,98,18,4,2,3,462207,56.52,12,413,80,contest@4754,51-100
U4755,151,59,61,15,5,4,3,836754,55.77,3,154,78,contest@4755,11-20
U4756,166,29,63,5,1,1,3,306835,72.97,1,357,60,contest@4756,1-10
U4757,172,45,23,11,1,3,3,890999,85.55,4,3,12,contest@4757,51-100
U4758,181,53,10,5,4,1,4,718874,74.91,19,487,64,contest@4758,21-50
U4759,106,63,51,4,3,3,2,255558,92.81,16,388,19,contest@4759,11-20
U4760,196,11,24,18,5,5,5,822368,53.35,12,312,50,contest@4760,11-20
U4761,134,8,29,7,2,1,4,389910,96.21,3,475,97,contest@4761,11-20
U4762,10,87,59,4,4,3,2,781289,62.33,8,100,51,contest@4762,1-10
U4763,40,47,63,14,5,3,4,752100,67.51,6,495,79,contest@4763,51-100
U4764,123,79,63,10,3,4,3,243777,85.77,5,258,23,contest@4764,11-20
U4765,122,33,21,12,3,2,4,371327,57.25,1,287,56,contest@4765,1-10
U4766,45,66,26,4,4,1,4,578090,82.41,4,497,58,contest@4766,21-50
U4767,106,25,53,20,2,2,5,195075,89.37,18,359,26,contest@4767,11-20
U4768,102,33,39,10,1,4,2,488833,51.7,11,427,48,contest@4768,11-20
U4769,91,39,39,19,5,1,2,217745,74.63,13,309,4,contest@4769,1-10
U4770,17,90,50,7,5,3,4,739959,98.36,13,399,36,contest@4770,51-100
U4771,182,64,98,5,4,3,3,567522,90.18,19,361,99,contest@4771,1-10
U4772,187,86,100,11,4,5,4,533690,87.77,4,27,40,contest@4772,21-50
U4773,103,27,56,3,4,5,5,681917,88.55,18,332,76,contest@4773,1-10
U4774,33,63,92,13,2,2,4,290843,92.56,8,402,61,contest@4774,1-10
U4775,16,53,25,18,4,3,4,868688,89.26,19,314,53,contest@4775,51-100
U4776,138,65,76,13,1,4,4,798299,73.96,16,34,70,contest@4776,51-100
U4777,195,91,36,11,3,3,3,624401,81.76,15,424,83,contest@4777,51-100
U4778,47,32,32,7,5,1,5,115180,92.87,16,391,46,contest@4778,11-20
U4779,200,5,7,8,5,2,1,276992,79.86,4,239,51,contest@4779,21-50
U4780,33,5,17,6,4,5,3,149605,77.81,17,293,89,contest@4780,21-50
U4781,14,66,87,19,5,4,4,711363,84.35,17,454,37,contest@4781,11-20
U4782,165,91,99,5,1,4,4,685038,55.14,7,194,90,contest@4782,51-100
U4783,66,51,62,9,5,1,4,850317,97.63,17,386,36,contest@4783,21-50
U4784,35,12,68,17,3,4,1,704730,77.92,4,465,13,contest@4784,51-100
U4785,56,68,52,4,4,2,4,217191,62.67,10,36,100,contest@4785,11-20
U4786,36,56,98,14,1,5,3,571116,85.24,6,58,46,contest@4786,51-100
U4787,134,21,76,20,1,3,2,584092,73.72,16,383,69,contest@4787,11-20
U4788,126,100,59,3,2,5,5,616102,99.85,1,139,46,contest@4788,11-20
U4789,35,52,63,12,4,1,3,513750,58.74,9,270,77,contest@4789,1-10
U4790,56,46,100,9,3,1,2,771273,57.89,11,73,35,contest@4790,11-20
U4791,14,12,66,17,5,4,2,451505,81.4,8,443,78,contest@4791,11-20
U4792,170,89,42,8,3,2,5,624512,85.02,3,1,17,contest@4792,21-50
U4793,183,29,90,18,1,2,4,626961,54.61,6,79,8,contest@4793,21-50
U4794,53,17,9,10,3,2,1,795785,97.56,9,225,32,contest@4794,11-20
U4795,13,25,37,12,5,3,1,520678,87.29,6,228,92,contest@4795,51-100
U4796,111,67,7,8,2,1,2,929594,52.81,17,37,20,contest@4796,51-100
U4797,45,90,7,7,5,3,5,296976,99.95,12,65,91,contest@4797,1-10
U4798,81,29,82,3,4,2,1,639891,53.28,8,174,47,contest@4798,51-100
U4799,52,15,89,12,1,3,3,345541,56.02,8,32,19,contest@4799,1-10
U4800,116,57,79,10,1,1,1,447730,72.76,6,198,37,contest@4800,51-100
U4801,83,87,45,5,5,2,2,144833,80.06,1,178,52,contest@4801,1-10
U4802,67,80,7,10,5,4,3,294963,99.06,17,131,83,contest@4802,21-50
U4803,121,93,37,12,5,1,3,899599,81.02,6,407,18,contest@4803,11-20
U4804,158,86,79,17,4,5,1,907288,54.58,3,327,10,contest@4804,21-50
U4805,180,72,5,11,2,1,3,838568,77.86,9,77,30,contest@4805,1-10
U4806,152,29,62,6,2,2,1,676945,96.39,5,458,13,contest@4806,1-10
U4807,97,35,20,4,2,5,3,875308,92.04,20,467,82,contest@4807,21-50
U4808,31,6,41,18,4,1,2,650896,84.46,16,97,51,contest@4808,1-10
U4809,29,82,51,9,1,4,5,294423,52.28,7,362,21,contest@4809,21-50
U4810,49,41,7,9,3,5,3,832394,51.39,2,216,73,contest@4810,51-100
U4811,135,66,40,20,4,5,2,823088,72.32,6,62,24,contest@4811,11-20
U4812,111,99,64,9,1,5,5,937819,84.64,16,300,46,contest@4812,11-20
U4813,23,7,76,13,3,3,1,473311,75.35,16,87,26,contest@4813,51-100
U4814,158,95,60,16,3,3,4,216088,64.05,17,194,27,contest@4814,21-50
U4815,134,24,33,8,4,3,5,325336,62.91,19,110,41,contest@4815,51-100
U4816,11,23,35,16,5,5,3,331976,65.01,9,455,93,contest@4816,1-10
U4817,145,53,96,17,4,2,5,215959,61.68,3,120,34,contest@4817,1-10
U4818,26,25,83,15,5,4,1,754043,87.74,20,336,48,contest@4818,11-20
U4819,10,11,49,10,5,3,3,255508,51.16,16,199,24,contest@4819,11-20
U4820,190,34,53,6,5,1,5,276332,58.97,10,34,47,contest@4820,11-20
U4821,119,97,41,7,4,3,4,813462,74.38,11,192,11,contest@4821,51-100
U4822,98,19,94,20,5,3,4,374397,83.73,8,488,49,contest@4822,11-20
U4823,81,79,84,17,5,2,3,281353,80.64,9,79,5,contest@4823,21-50
U4824,136,76,91,12,1,5,5,816176,77.63,3,263,60,contest@4824,11-20
U4825,147,77,16,17,5,4,5,991653,58.38,11,147,5,contest@4825,21-50
U4826,44,20,84,18,5,3,1,371159,53.89,18,229,54,contest@4826,21-50
U4827,144,58,82,5,2,2,1,447926,62.85,16,474,13,contest@4827,11-20
U4828,105,45,96,15,5,5,2,246275,79.64,6,248,69,contest@4828,11-20
