UserID,No. Of Contests,No. of Questions,Easy,Medium,Hard,Topics,T1 Easy,T1 Medium,T1 Hard,Tn_Level,Accuracy,No Of Attempts,Time Taken,Platform Rank
U4395,8,307,14,100,51,3,2,5,4,415067,98.66,10,34,N3
U4396,4,185,48,84,47,5,5,4,5,643554,88.31,4,33,N4
U4397,11,149,42,30,70,3,3,4,5,141074,75.04,12,339,N1
U4398,20,414,143,15,72,4,4,3,4,137148,78.25,2,295,N1
U4399,4,412,22,93,21,3,3,4,2,590613,85.5,3,282,N4
U4400,2,81,68,70,20,5,3,5,3,206494,69.53,2,210,N3
U4401,4,288,103,72,98,9,3,1,4,163741,93.09,5,388,N2
U4402,18,346,189,12,9,6,4,4,5,199427,74.93,11,377,N2
U4403,20,373,168,52,68,8,5,3,4,618006,70.73,16,142,N4
U4404,12,464,37,63,10,13,4,2,3,382874,63.81,3,350,N5
U4405,19,70,104,97,78,11,5,3,2,142015,93.58,17,138,N5
U4406,1,404,62,72,82,17,5,2,2,805568,63.49,17,249,N4
U4407,6,253,97,74,64,11,3,2,1,167682,50.04,18,195,N4
U4408,9,244,79,100,41,6,3,5,3,475849,90.09,20,230,N2
U4409,7,360,110,87,97,7,3,2,5,874857,68.35,4,191,N3
U4410,5,407,80,63,18,6,3,3,2,756296,50.4,1,332,N2
U4411,17,296,115,67,65,15,1,2,1,301222,70.05,5,45,N5
U4412,8,150,92,76,88,17,5,5,5,138013,70.35,13,127,N2
U4413,15,379,129,56,61,7,1,3,5,925319,81.79,5,355,N1
U4414,18,467,87,16,80,17,4,3,5,938854,78.05,14,377,N5
U4415,19,225,47,97,85,10,3,3,2,620994,55.07,9,99,N1
U4416,2,178,39,68,60,6,5,4,4,190278,88.06,18,257,N3
U4417,8,270,116,40,67,7,5,1,2,902167,83.94,17,324,N2
U4418,15,113,19,96,13,11,2,1,5,835952,71.39,6,53,N2
U4419,5,135,196,56,51,16,2,3,4,182905,95.99,11,64,N3
U4420,18,53,29,25,55,3,5,5,4,504789,85.95,3,414,N2
U4421,8,420,149,96,86,3,1,1,1,156481,76.57,13,240,N1
U4422,19,258,184,59,29,19,5,5,5,709370,50.7,17,392,N5
U4423,8,372,171,88,64,15,3,1,5,540483,95.98,9,196,N4
U4424,12,151,74,69,28,18,4,1,5,832860,92.17,1,407,N2
U4425,2,117,133,43,100,9,4,1,2,548597,73.12,1,465,N2
U4426,15,359,110,60,7,10,5,1,4,541011,86.2,20,203,N1
U4427,2,202,46,32,20,9,5,2,3,714285,95.62,14,191,N5
U4428,12,102,167,64,72,18,5,3,2,355561,87.4,6,3,N3
U4429,15,331,195,48,22,13,3,2,3,100761,83.13,11,91,N1
U4430,2,220,126,53,70,13,1,3,4,778429,60.36,17,93,N2
U4431,14,242,192,97,37,9,3,2,2,518013,52.57,15,418,N1
U4432,3,397,133,70,78,8,1,1,2,728348,55.4,3,368,N2
U4433,9,403,69,15,39,19,3,4,2,950821,94.59,11,333,N3
U4434,14,165,162,59,47,16,2,1,1,433542,93.31,10,5,N5
U4435,16,351,185,85,62,3,5,4,5,725824,85.88,2,128,N1
U4436,16,194,166,13,46,7,5,3,3,658911,51.25,18,377,N1
U4437,17,466,176,84,51,8,4,3,4,179557,90.91,16,137,N3
U4438,16,99,31,19,17,18,3,3,1,774605,96.92,17,124,N3
U4439,8,279,90,6,32,12,3,3,2,444641,88.48,9,424,N1
U4440,16,468,160,79,66,3,1,4,4,475153,80.46,8,50,N5
U4441,14,466,197,24,84,18,5,4,1,145798,77.02,17,79,N3
U4442,14,430,57,35,59,17,3,2,4,909436,85.55,16,255,N2
U4443,14,446,152,80,10,6,5,3,1,147796,79.04,8,151,N4
U4444,2,56,85,45,14,19,3,2,1,212381,95.25,16,156,N5
U4445,4,207,114,10,24,18,2,4,1,222927,84.4,18,469,N4
U4446,14,343,174,18,90,19,4,5,5,120069,86.56,15,4,N3
U4447,8,374,171,41,33,8,3,1,2,995717,59.41,12,84,N1
U4448,3,442,92,18,31,20,4,2,3,166078,87.44,5,14,N5
U4449,20,393,126,11,83,19,1,5,4,849159,93.27,2,26,N2
U4450,7,467,90,92,72,10,3,2,5,899309,81.49,18,368,N5
U4451,6,53,67,48,30,10,4,1,1,662562,58.08,13,74,N4
U4452,12,121,85,76,77,20,2,3,4,362715,67.01,17,148,N2
U4453,6,465,121,100,90,14,2,5,4,249489,86.38,4,364,N2
U4454,17,429,91,94,71,7,3,3,2,616821,57.9,11,34,N5
U4455,18,262,54,73,91,11,2,3,4,404123,94.39,18,56,N1
U4456,1,495,24,18,92,6,1,1,2,544920,57.57,3,129,N3
U4457,2,312,47,15,43,8,2,2,5,353007,83.62,13,275,N1
U4458,14,278,14,89,38,4,1,4,4,345255,98.5,7,335,N3
U4459,13,271,138,18,46,15,1,3,1,887102,73.95,16,428,N5
U4460,7,498,90,38,75,9,5,2,4,953274,88.67,2,257,N5
U4461,17,173,87,97,77,4,3,1,3,202457,86.54,1,283,N5
U4462,9,389,54,32,8,3,1,1,3,769048,93.78,19,408,N5
U4463,9,154,83,24,25,9,3,2,1,988756,94.25,9,367,N1
U4464,3,271,57,80,21,13,4,1,3,844138,79.74,7,133,N4
U4465,16,405,55,58,49,19,4,5,2,531935,74.29,5,44,N1
U4466,8,402,82,91,51,12,5,5,5,168956,98.4,2,42,N4
U4467,13,135,94,62,20,12,4,4,1,124968,72.78,16,5,N2
U4468,20,273,197,39,83,16,2,5,3,126789,90.88,12,32,N5
U4469,10,180,130,66,89,12,5,1,1,692386,97.71,2,97,N1
U4470,1,185,127,74,59,12,2,1,2,195073,59.79,5,479,N4
U4471,16,120,126,80,61,9,2,1,5,766936,57.5,20,39,N5
U4472,1,149,86,68,18,13,2,2,5,566597,66.49,17,4,N4
U4473,15,83,119,73,92,15,5,5,4,951883,84.51,14,269,N3
U4474,16,354,78,72,68,20,4,3,3,464919,96.55,7,305,N4
U4475,18,268,83,23,46,11,1,5,3,204054,99.35,20,54,N1
U4476,4,349,146,86,65,16,2,2,2,621348,53.48,3,142,N1
U4477,10,126,11,9,10,20,2,5,3,922639,80.63,16,169,N5
U4478,16,295,73,39,18,16,1,5,3,912634,57.41,7,70,N3
U4479,2,181,179,59,83,12,4,2,5,756608,53.33,12,253,N1
U4480,7,192,163,77,65,9,3,2,1,798105,55.97,17,457,N2
U4481,8,225,48,39,32,10,5,4,1,348789,79.76,19,369,N5
U4482,19,384,149,7,95,8,3,3,5,868201,97.81,1,9,N1
U4483,18,200,160,5,69,14,2,5,5,505495,91.2,17,119,N1
U4484,12,70,43,54,8,10,3,1,2,519342,76.55,6,249,N4
U4485,5,225,120,47,42,9,2,4,4,516869,55.31,2,149,N3
U4486,2,287,138,13,70,18,3,2,4,481825,53.57,2,76,N1
U4487,11,76,81,20,53,12,3,1,4,950747,51.55,19,330,N2
U4488,3,125,62,10,5,8,1,3,3,789300,96.09,7,127,N2
U4489,6,489,129,67,22,5,3,4,1,926854,56.04,17,1,N2
U4490,11,418,61,55,10,16,3,3,1,745711,92.0,9,453,N5
U4491,4,70,74,81,66,10,3,1,2,378557,82.71,3,361,N4
U4492,1,318,180,41,24,13,3,4,5,539072,53.92,4,30,N1
U4493,14,51,22,45,79,8,1,5,1,167089,75.33,17,386,N1
U4494,2,178,27,84,82,9,2,3,3,714985,66.06,12,276,N1
U4495,13,338,99,74,32,14,3,4,5,920474,69.61,8,331,N4
U4496,3,302,70,59,14,10,4,5,1,639796,77.32,14,478,N4
U4497,12,170,103,98,56,20,4,3,2,353529,77.32,20,462,N5
U4498,17,345,47,64,51,17,2,2,1,377600,56.2,7,385,N5
U4499,19,382,101,80,100,9,4,4,4,630674,97.32,8,496,N1
U4500,14,459,88,77,49,7,3,1,3,117841,64.03,5,287,N4
U4501,18,52,158,46,32,18,5,1,2,966486,53.88,18,211,N1
U4502,20,474,102,98,34,4,5,2,5,241245,64.0,12,281,N5
U4503,9,484,142,51,8,19,3,1,1,980349,55.7,7,49,N1
U4504,2,199,185,8,68,9,5,3,4,530798,73.07,1,36,N4
U4505,6,100,62,91,15,3,5,5,5,723259,55.16,9,255,N3
U4506,14,151,94,34,97,16,1,4,5,370446,89.44,4,213,N2
U4507,2,158,65,91,20,14,4,1,2,527526,53.2,7,250,N1
U4508,4,490,129,74,16,10,3,3,4,728891,61.27,9,207,N5
U4509,20,69,10,56,92,12,3,1,3,357010,71.64,15,266,N2
U4510,1,193,29,76,58,10,4,3,4,110478,75.81,16,369,N4
U4511,15,170,90,8,63,17,3,5,3,364913,83.35,9,215,N5
U4512,17,130,154,16,67,10,5,1,4,875742,60.64,14,209,N5
U4513,11,178,45,54,15,7,5,3,3,491705,58.22,11,229,N4
U4514,19,485,108,83,16,17,5,1,2,737196,81.45,20,106,N2
U4515,16,107,122,76,59,17,3,1,3,225445,72.44,18,188,N5
U4516,2,154,108,89,95,20,3,5,2,917617,87.02,13,158,N2
U4517,2,497,63,100,11,8,4,3,2,846327,86.46,7,275,N3
U4518,15,76,94,17,65,6,1,2,1,616652,91.96,14,239,N5
U4519,6,435,10,25,77,12,5,4,5,153820,61.68,15,434,N4
U4520,11,117,13,28,8,15,3,2,5,407903,81.35,9,32,N4
U4521,13,400,102,12,51,17,4,3,3,726042,64.5,5,181,N4
U4522,18,122,33,84,75,5,2,1,3,854659,79.76,16,473,N1
U4523,7,304,128,41,13,10,3,4,2,134675,86.8,11,56,N5
U4524,20,242,18,6,59,14,3,4,4,515181,57.3,8,349,N1
U4525,4,111,10,51,62,14,2,5,2,101171,66.81,2,79,N3
U4526,13,415,159,77,74,9,1,5,5,559993,81.87,8,483,N3
U4527,20,302,33,89,64,20,4,5,3,642281,78.4,14,23,N3
U4528,13,457,121,14,35,4,4,3,3,897511,93.22,5,425,N1
U4529,5,284,60,24,31,10,2,2,2,338859,85.07,20,255,N3
U4530,18,358,163,82,71,20,5,1,1,825312,71.38,15,152,N2
U4531,17,218,28,85,78,3,5,4,2,668444,99.22,13,73,N3
U4532,6,432,163,95,23,9,3,3,1,192897,87.68,17,416,N3
U4533,7,106,31,80,90,4,4,1,4,721211,80.18,2,484,N1
U4534,1,51,78,32,84,16,2,5,5,163722,57.26,12,416,N1
U4535,3,229,139,70,10,14,3,1,3,218193,65.97,19,387,N1
U4536,2,192,200,33,39,13,3,4,1,674315,94.74,15,115,N4
U4537,20,453,37,92,100,15,1,5,3,998951,52.64,2,222,N4
U4538,5,495,37,54,35,9,1,4,4,433369,93.58,12,135,N3
U4539,4,330,43,27,75,10,2,3,3,277970,90.21,15,445,N5
U4540,7,362,152,88,52,12,5,5,5,282481,92.71,9,420,N4
U4541,12,399,151,15,68,17,4,2,5,772773,84.6,16,239,N3
U4542,20,408,48,60,17,6,3,2,4,156035,70.45,18,1,N5
U4543,4,321,66,55,46,16,1,5,4,177259,80.66,18,321,N4
U4544,5,113,180,27,55,17,5,3,5,957682,82.4,10,271,N2
U4545,19,369,72,76,80,14,1,5,4,829599,85.65,16,333,N4
U4546,6,465,182,95,62,17,4,3,3,458991,67.27,11,23,N2
U4547,15,174,147,37,66,11,4,1,1,508406,82.54,7,285,N5
U4548,11,54,122,23,84,13,2,3,5,181227,80.45,3,248,N3
U4549,11,307,52,49,92,20,2,2,3,471737,58.84,13,13,N1
U4550,14,309,65,81,7,12,1,2,3,761828,78.65,11,10,N1
U4551,9,462,33,8,64,5,4,4,4,828576,73.38,10,322,N2
U4552,4,244,81,14,10,17,3,1,4,436080,69.36,11,176,N5
U4553,10,329,20,83,64,15,1,3,2,554365,95.89,11,171,N5
U4554,10,308,109,11,39,11,5,3,5,293115,78.12,12,49,N2
U4555,5,447,156,51,20,15,4,4,5,902019,87.99,12,187,N2
U4556,18,309,34,14,28,13,4,1,5,312004,51.38,9,154,N1
U4557,8,316,109,45,31,16,1,5,1,665747,55.14,7,354,N2
U4558,9,263,146,50,19,14,2,1,3,289906,63.54,8,352,N3
U4559,7,87,62,34,30,15,5,2,2,629245,97.15,7,152,N3
U4560,3,377,119,48,28,4,3,1,2,744010,57.58,15,330,N4
U4561,4,62,81,75,95,13,1,1,4,367994,89.27,15,203,N2
U4562,13,299,54,36,47,13,1,1,1,775656,93.92,3,16,N3
U4563,3,298,10,31,12,8,1,5,3,789821,66.49,11,293,N4
U4564,5,330,188,13,19,3,4,4,2,616516,54.0,11,148,N3
U4565,1,345,56,49,10,8,2,1,5,236303,58.59,20,278,N1
U4566,2,432,187,34,68,14,2,3,2,695157,61.64,19,88,N1
U4567,15,62,154,67,83,20,4,3,3,907456,76.67,12,432,N1
U4568,12,282,195,29,20,12,3,3,4,545939,65.34,19,426,N1
U4569,5,157,24,72,49,15,4,5,1,712646,98.07,19,158,N1
U4570,14,387,192,91,25,4,1,1,2,962120,69.52,6,406,N5
U4571,20,405,166,55,69,12,2,5,5,994802,98.55,18,333,N5
U4572,12,262,141,11,53,15,1,5,4,655633,60.61,18,232,N3
U4573,5,364,46,30,17,9,4,5,2,642724,60.74,12,160,N1
U4574,20,203,80,33,70,8,3,1,3,564680,60.57,18,369,N1
U4575,7,399,76,59,47,16,2,2,5,295709,99.87,13,152,N2
U4576,4,395,65,8,40,13,4,5,2,419286,64.46,8,495,N5
U4577,20,302,121,45,81,14,2,2,5,503673,81.42,3,318,N4
U4578,1,90,13,92,66,7,5,2,3,243591,75.37,3,194,N5
U4579,18,432,84,26,77,3,3,1,1,734120,74.29,3,427,N2
U4580,2,445,132,39,67,10,5,5,1,581842,99.25,8,41,N4
U4581,20,272,199,27,13,17,1,2,4,189225,89.99,2,170,N2
U4582,14,158,37,81,80,19,2,1,3,294340,98.91,5,29,N5
U4583,19,187,135,11,15,5,2,2,4,114282,63.79,15,287,N2
U4584,13,226,104,32,80,9,3,4,2,494412,64.47,1,148,N5
U4585,13,416,16,95,73,19,1,1,3,580526,68.79,11,310,N1
U4586,1,438,161,45,16,9,1,4,1,158989,75.84,13,207,N5
U4587,9,353,171,98,9,9,4,5,2,246877,87.01,8,157,N4
U4588,3,296,116,21,57,20,2,4,1,746439,75.54,2,128,N2
U4589,18,267,92,96,88,11,4,5,1,602361,74.49,19,105,N3
U4590,2,273,134,22,19,13,2,5,5,317192,88.56,15,492,N1
U4591,9,308,160,30,96,12,2,2,2,474374,69.25,8,489,N5
U4592,5,197,60,8,81,7,1,5,4,271240,76.59,14,120,N4
U4593,6,123,152,56,12,6,2,5,5,302754,64.69,10,89,N4
U4594,5,455,149,57,53,3,4,3,4,836616,51.38,11,77,N5
U4595,20,403,104,70,91,15,2,4,1,573447,76.87,13,179,N2
U4596,20,264,79,51,66,3,3,3,4,993176,71.56,12,162,N1
U4597,13,376,16,77,24,11,2,3,5,767827,94.3,5,27,N1
U4598,19,407,53,61,76,4,1,4,4,401682,74.14,16,179,N5
U4599,14,321,81,82,38,7,5,2,5,474848,79.9,19,308,N2
U4600,20,242,47,99,41,20,2,2,5,421755,57.92,12,411,N4
U4601,12,405,192,12,33,20,2,5,1,358895,95.1,1,79,N4
U4602,14,80,104,47,31,7,5,5,1,942186,70.17,15,250,N2
U4603,6,253,121,72,99,15,4,3,4,342367,69.01,12,287,N2
U4604,11,325,85,88,62,14,2,3,2,261952,77.49,5,20,N1
U4605,7,88,110,23,36,5,2,3,5,245146,54.72,5,368,N5
U4606,4,194,109,72,45,11,4,4,1,414430,59.22,8,116,N2
U4607,14,121,21,59,72,19,5,1,2,436582,76.62,13,337,N1
U4608,14,459,90,44,25,13,1,1,2,568739,61.47,17,122,N3
U4609,4,489,75,80,22,4,3,4,5,243342,70.36,6,35,N2
U4610,12,203,16,84,67,11,5,5,4,317343,55.31,14,482,N4
U4611,10,499,165,28,19,4,3,2,2,129347,68.27,7,275,N3
U4612,15,235,135,65,73,3,2,2,2,291417,60.57,20,435,N1
U4613,16,134,121,6,80,20,5,5,3,786841,82.44,7,197,N4
U4614,19,408,180,40,18,13,4,2,4,589484,77.39,19,264,N2
U4615,10,127,113,25,62,11,3,5,5,331527,62.5,11,18,N4
U4616,20,160,164,95,82,15,4,3,4,964674,76.91,11,57,N4
U4617,8,318,176,66,45,9,1,2,1,737774,69.88,4,370,N2
U4618,7,240,118,18,31,7,5,2,3,607799,71.52,5,43,N3
U4619,13,91,34,55,8,17,3,3,2,909591,59.25,7,131,N4
U4620,2,213,176,99,19,18,3,1,2,198436,89.53,11,71,N3
U4621,10,65,70,26,65,19,3,2,4,185057,93.1,7,409,N1
U4622,18,359,175,14,43,17,3,1,2,593280,66.43,2,92,N2
U4623,20,479,134,24,69,6,4,1,1,600618,82.81,20,80,N2
U4624,4,179,82,7,35,10,5,5,5,959926,85.86,6,88,N4
U4625,2,307,38,45,83,7,2,2,1,341610,70.71,2,185,N5
U4626,2,151,105,6,56,9,5,5,1,735352,69.09,7,227,N2
U4627,19,354,190,36,40,9,5,3,2,641666,79.54,7,196,N5
U4628,12,54,29,62,9,17,1,5,4,933731,79.92,2,29,N5
U4629,18,435,143,84,44,15,5,2,5,224813,91.21,16,436,N5
U4630,19,344,79,61,42,15,5,3,2,398555,77.67,10,463,N2
U4631,5,208,40,72,100,12,5,1,4,229254,59.87,4,90,N1
U4632,6,345,193,45,50,11,4,3,4,132862,54.13,3,277,N3
U4633,16,235,67,30,26,20,1,2,3,886849,55.41,15,305,N4
U4634,6,66,56,35,85,19,4,5,4,265422,63.79,20,353,N4
U4635,11,460,181,59,89,5,1,4,5,187156,96.38,18,106,N5
U4636,8,466,42,70,48,5,3,4,1,673241,57.39,15,24,N1
U4637,6,50,103,24,71,15,5,4,5,700256,73.23,11,117,N1
U4638,20,169,83,94,48,7,4,3,2,538892,91.67,2,167,N2
U4639,13,250,15,49,55,5,1,3,4,961800,63.91,19,9,N3
U4640,17,97,171,98,25,8,5,1,1,470296,73.31,5,117,N1
U4641,8,384,66,63,31,6,1,1,3,989891,60.69,8,258,N5
U4642,16,124,156,55,25,3,5,4,4,571284,69.91,7,328,N3
U4643,15,56,117,64,73,10,2,4,3,554172,67.07,12,374,N4
U4644,12,342,21,86,78,17,2,3,3,794027,62.41,12,321,N3
U4645,1,475,160,51,62,6,1,4,2,561272,82.1,1,141,N5
U4646,14,439,161,15,19,17,3,2,1,341660,88.13,9,39,N5
U4647,10,447,129,67,6,9,2,4,1,649905,73.23,5,283,N1
U4648,12,89,129,76,61,11,1,5,1,914596,54.72,16,68,N3
U4649,3,351,174,67,33,12,3,3,2,314620,99.14,8,240,N4
U4650,16,80,176,33,57,3,4,1,5,417449,85.85,10,359,N3
U4651,19,264,55,30,30,7,4,2,4,762906,83.93,16,197,N3
U4652,8,259,143,54,15,6,5,4,3,934451,99.67,3,489,N2
U4653,5,413,153,58,10,4,4,3,5,380115,50.8,20,201,N3
U4654,15,409,156,28,75,15,2,4,1,138517,62.99,1,63,N2
U4655,13,413,171,70,24,14,5,1,5,348066,54.27,13,429,N2
U4656,14,136,160,94,68,12,4,4,4,254576,69.89,14,384,N2
U4657,9,414,69,42,91,17,4,5,2,228685,66.64,5,451,N4
U4658,10,331,100,94,10,13,3,5,4,299145,57.81,1,9,N2
U4659,13,281,137,16,21,11,2,3,4,974180,95.43,9,302,N2
U4660,16,435,159,91,89,6,2,4,2,758023,79.35,12,301,N4
U4661,4,474,30,72,92,17,5,2,3,551090,64.36,6,38,N1
U4662,19,345,137,93,100,14,5,2,1,513074,59.36,5,395,N2
U4663,5,176,145,39,83,19,3,2,2,219336,91.99,9,415,N5
U4664,3,480,158,60,13,10,2,4,1,821049,90.09,11,480,N4
U4665,2,236,115,94,95,11,2,3,4,191039,67.27,18,372,N5
U4666,7,464,67,99,62,7,5,5,1,172513,97.05,6,107,N4
U4667,12,94,46,64,18,11,5,3,5,723021,65.95,20,194,N2
U4668,20,432,22,37,58,9,3,3,3,919608,88.87,10,451,N3
U4669,6,107,178,50,96,9,1,2,2,592958,85.51,3,385,N1
U4670,5,264,140,49,57,15,2,4,5,139971,95.5,4,39,N2
U4671,10,252,170,10,58,6,5,3,3,919002,85.24,3,297,N4
U4672,18,345,191,71,97,20,2,1,4,546651,56.36,19,438,N4
U4673,2,217,133,59,67,10,1,1,2,604453,50.49,8,64,N4
U4674,19,214,142,54,50,16,1,4,3,865130,92.56,9,351,N3
U4675,11,57,34,55,66,4,4,5,5,183606,80.55,13,86,N3
U4676,13,258,129,31,91,14,1,4,3,226077,66.67,7,489,N2
U4677,8,126,144,72,70,10,1,1,4,456260,74.25,17,330,N1
U4678,5,286,107,51,71,12,4,1,2,280532,82.36,15,3,N1
U4679,7,58,83,49,9,13,5,2,4,438553,91.82,17,275,N4
U4680,10,249,93,30,21,14,3,4,2,388785,72.66,17,31,N5
U4681,16,193,140,64,60,3,1,1,1,669632,97.85,8,236,N2
U4682,4,181,58,27,13,19,2,3,4,699552,81.99,18,163,N4
U4683,3,144,155,27,56,4,4,5,5,837606,54.46,4,185,N4
U4684,20,301,122,14,65,3,1,3,4,418632,57.34,6,161,N4
U4685,4,254,130,48,90,3,2,1,2,333725,70.07,13,396,N2
U4686,7,363,141,25,59,3,2,4,3,882987,70.68,15,372,N3
U4687,4,311,121,41,100,4,5,5,2,813507,81.39,11,147,N3
U4688,14,451,136,22,30,15,4,4,4,585996,88.88,7,39,N2
U4689,4,260,181,92,96,9,1,3,1,998355,60.7,14,101,N3
U4690,2,338,58,5,25,17,1,3,1,185455,61.05,2,143,N5
U4691,16,265,58,75,39,14,4,4,4,552669,90.83,19,55,N3
U4692,13,390,99,17,5,7,5,2,3,882861,94.53,11,470,N4
U4693,3,457,99,42,94,10,4,1,2,948172,58.8,9,4,N5
U4694,8,395,163,67,51,3,3,4,5,846958,66.7,16,356,N1
U4695,3,438,200,72,45,16,5,4,4,562771,97.26,1,135,N3
U4696,10,100,131,58,73,3,5,3,1,568404,61.69,13,211,N1
U4697,12,353,115,18,49,11,4,4,5,298394,61.84,16,300,N3
U4698,10,318,73,37,19,5,3,1,3,695597,97.27,2,429,N2
U4699,17,296,163,6,31,19,2,1,3,116678,70.9,9,5,N3
U4700,2,230,169,8,75,18,5,4,3,659556,82.7,18,275,N3
U4701,3,475,16,99,17,19,1,3,1,659080,74.44,14,359,N1
U4702,5,440,178,32,27,19,3,2,4,471246,53.98,5,239,N2
U4703,4,356,136,47,27,18,4,3,4,623489,89.7,12,12,N5
U4704,13,396,103,76,95,14,1,1,2,889082,98.08,14,113,N4
U4705,13,131,73,50,49,12,1,5,2,791584,60.59,20,256,N5
U4706,12,498,59,31,100,12,1,5,5,181427,87.18,4,34,N2
U4707,10,141,130,16,11,4,5,1,5,275962,91.05,15,83,N2
U4708,15,336,107,30,87,19,5,2,2,744664,69.3,12,263,N2
U4709,20,457,158,65,71,8,2,2,2,767463,99.81,14,422,N5
U4710,17,55,24,29,14,10,5,3,4,206368,98.34,5,475,N3
U4711,4,98,117,26,69,9,3,5,1,302005,89.39,8,6,N4
U4712,5,152,167,27,89,9,3,1,1,737337,65.92,14,437,N2
U4713,17,220,127,89,33,8,1,4,1,332042,89.14,11,175,N4
U4714,16,271,92,42,80,9,1,3,2,507170,61.27,5,442,N5
U4715,4,407,170,91,96,17,3,5,3,808247,93.72,12,426,N4
U4716,2,222,37,17,58,20,2,2,1,732172,82.23,12,51,N4
U4717,9,71,55,43,27,4,5,3,5,642531,92.45,12,182,N4
U4718,17,129,74,100,37,6,2,1,3,341452,57.09,15,498,N5
U4719,14,259,162,34,70,10,3,2,4,202204,77.11,14,302,N2
U4720,11,241,47,75,97,8,5,4,4,900536,74.04,14,440,N1
U4721,18,188,64,14,53,11,5,5,2,852702,92.92,19,364,N5
U4722,8,357,128,87,49,14,5,4,1,954015,88.04,16,466,N1
U4723,14,189,20,41,7,17,2,2,5,788216,92.26,18,196,N1
U4724,8,458,196,51,41,17,2,4,5,217643,70.3,14,349,N1
U4725,19,412,83,31,77,7,5,4,1,879057,77.26,3,437,N1
U4726,7,317,186,78,31,16,1,4,1,650935,74.19,10,254,N1
U4727,11,390,79,100,71,16,4,5,3,711544,87.22,4,182,N1
U4728,20,405,25,47,46,6,5,3,1,439332,89.98,20,230,N2
U4729,17,469,153,54,9,9,5,1,4,347231,89.64,19,489,N3
U4730,8,235,18,88,36,19,2,2,4,379595,77.18,9,428,N1
U4731,12,452,194,80,43,3,1,4,3,434278,75.06,6,286,N2
U4732,6,495,21,38,73,20,1,2,4,788890,55.14,10,364,N5
U4733,3,84,83,7,78,10,1,5,1,589418,92.73,2,137,N5
U4734,8,185,74,54,12,8,3,5,2,782082,95.25,20,177,N3
U4735,4,369,136,56,72,8,1,5,5,423458,62.37,2,289,N5
U4736,5,254,100,30,30,18,2,5,5,275805,84.37,6,102,N1
U4737,20,140,90,54,52,18,1,1,3,792584,87.93,13,419,N4
U4738,2,309,121,81,39,16,3,4,2,596057,65.1,7,38,N2
U4739,1,282,177,85,100,9,5,2,5,761507,66.99,20,50,N4
U4740,19,418,107,60,89,9,1,4,3,418822,80.93,9,189,N4
U4741,12,97,105,24,35,14,1,2,5,147334,50.28,10,45,N2
U4742,14,400,83,57,100,14,3,5,5,723809,95.54,16,311,N1
U4743,15,483,16,47,53,10,4,5,5,782849,53.16,18,57,N2
U4744,2,151,185,76,81,16,2,1,3,544614,63.26,14,435,N5
U4745,1,209,172,79,59,16,2,2,1,770950,63.73,19,485,N2
U4746,11,475,145,46,50,7,4,1,2,323174,63.88,15,16,N3
U4747,15,100,39,62,23,5,4,2,1,114102,61.72,2,168,N2
U4748,14,139,79,47,57,9,1,5,3,440415,74.61,17,259,N3
U4749,4,101,50,74,21,11,3,5,5,917235,52.16,20,4,N2
U4750,10,393,190,62,81,8,4,2,2,372073,71.45,4,297,N1
U4751,9,262,188,59,35,4,1,2,4,976817,93.37,18,320,N4
U4752,16,390,30,75,48,3,1,1,5,168048,59.88,16,316,N4
U4753,20,155,133,59,37,10,1,5,4,346239,95.91,17,177,N1
U4754,14,200,157,25,56,17,1,5,1,211372,64.8,18,251,N2
U4755,1,355,106,64,59,14,1,1,5,355254,82.42,17,187,N3
U4756,16,486,157,99,17,12,3,4,5,789600,85.59,6,498,N4
U4757,2,58,93,29,98,5,1,4,4,810119,58.51,1,269,N2
U4758,5,266,165,97,41,8,4,4,5,462698,91.63,15,379,N5
U4759,1,433,134,34,55,15,4,4,3,751420,97.26,2,285,N1
U4760,5,377,108,52,8,18,3,2,1,550737,53.74,18,148,N5
U4761,4,175,111,23,68,19,3,3,1,680527,77.59,15,260,N4
U4762,15,59,52,65,10,18,1,3,3,631541,75.29,5,321,N3
U4763,5,118,199,80,85,19,2,5,5,732124,52.93,5,412,N3
U4764,18,389,112,6,78,18,4,5,5,966273,70.92,4,345,N2
U4765,1,166,74,57,68,10,2,3,2,207846,91.71,4,182,N3
U4766,10,346,171,56,65,5,1,5,1,822414,96.69,12,46,N4
U4767,20,489,123,46,86,5,5,1,4,127766,82.73,2,22,N4
U4768,8,152,75,24,19,3,2,4,5,790986,52.63,16,426,N5
U4769,9,111,109,60,21,7,1,2,4,113629,60.16,9,164,N5
U4770,3,98,69,100,51,4,4,1,3,158541,82.8,8,443,N4
U4771,13,178,193,26,64,16,3,5,2,984654,65.24,2,472,N1
U4772,20,389,130,97,74,18,1,1,2,491269,57.06,13,317,N1
U4773,17,230,44,89,43,10,5,2,5,383910,76.0,14,179,N1
U4774,10,77,115,68,8,6,3,3,4,774497,63.48,11,293,N4
U4775,4,95,109,52,82,4,5,3,5,519918,68.17,6,151,N2
U4776,2,493,189,23,73,15,1,3,3,713282,99.35,2,69,N1
U4777,14,293,181,70,11,4,5,1,4,571488,53.02,2,389,N1
U4778,4,194,136,60,42,5,1,3,3,324457,73.84,1,31,N1
U4779,10,430,178,76,6,10,2,2,1,511106,71.2,8,251,N4
U4780,5,365,29,98,69,15,4,1,4,898485,77.93,9,415,N4
